,date,product_category,total_sales
708,2017-02-12,housewares,6826.7
709,2017-02-12,luggage_accessories,109.8
710,2017-02-12,musical_instruments,239.0
711,2017-02-12,office_furniture,129.99
712,2017-02-12,perfumery,649.6999999999999
713,2017-02-12,pet_shop,208.5
714,2017-02-12,small_appliances,527.9
715,2017-02-12,sports_leisure,124.39
716,2017-02-12,stationery,204.0
717,2017-02-12,telephony,54.980000000000004
718,2017-02-12,toys,1913.88
719,2017-02-13,agro_industry_and_commerce,21.99
720,2017-02-13,auto,961.77
721,2017-02-13,baby,229.9
722,2017-02-13,bed_bath_table,618.4
723,2017-02-13,computers_accessories,218.8
724,2017-02-13,cool_stuff,205.98000000000002
725,2017-02-13,fashion_bags_accessories,74.8
726,2017-02-13,fashion_shoes,69.8
727,2017-02-13,fixed_telephony,21.89
728,2017-02-13,furniture_decor,862.78
729,2017-02-13,garden_tools,50.0
730,2017-02-13,health_beauty,1000.47
731,2017-02-13,home_appliances,115.0
732,2017-02-13,housewares,243.9
733,2017-02-13,musical_instruments,65.9
734,2017-02-13,office_furniture,1311.66
735,2017-02-13,perfumery,839.79
736,2017-02-13,pet_shop,294.29
737,2017-02-13,small_appliances,635.9
738,2017-02-13,sports_leisure,1808.95
739,2017-02-13,stationery,35.0
740,2017-02-13,telephony,106.97999999999999
741,2017-02-13,toys,244.70000000000002
742,2017-02-14,audio,24.9
743,2017-02-14,auto,418.0
744,2017-02-14,baby,224.07
745,2017-02-14,bed_bath_table,1577.08
746,2017-02-14,computers_accessories,1199.66
747,2017-02-14,cool_stuff,620.05
748,2017-02-14,electronics,405.0
749,2017-02-14,fashio_female_clothing,129.9
750,2017-02-14,fashion_bags_accessories,34.95
751,2017-02-14,fashion_male_clothing,71.95
752,2017-02-14,fixed_telephony,134.9
753,2017-02-14,furniture_decor,1119.87
754,2017-02-14,garden_tools,706.89
755,2017-02-14,health_beauty,960.5899999999999
756,2017-02-14,home_appliances,159.0
757,2017-02-14,housewares,175.9
758,2017-02-14,market_place,77.08
759,2017-02-14,musical_instruments,65.9
760,2017-02-14,office_furniture,699.99
761,2017-02-14,perfumery,389.79999999999995
762,2017-02-14,pet_shop,679.99
763,2017-02-14,sports_leisure,714.58
764,2017-02-14,telephony,175.97
765,2017-02-14,toys,94.39
766,2017-02-15,audio,45.0
767,2017-02-15,auto,434.97
768,2017-02-15,baby,109.67
769,2017-02-15,bed_bath_table,517.1800000000001
770,2017-02-15,books_technical,159.0
771,2017-02-15,computers_accessories,159.99
772,2017-02-15,cool_stuff,279.88
773,2017-02-15,fashion_bags_accessories,134.6
774,2017-02-15,fashion_underwear_beach,73.0
775,2017-02-15,fixed_telephony,40.89
776,2017-02-15,furniture_bedroom,450.0
777,2017-02-15,furniture_decor,941.73
778,2017-02-15,garden_tools,1234.78
779,2017-02-15,health_beauty,1245.79
780,2017-02-15,home_appliances,160.0
781,2017-02-15,housewares,16.8
782,2017-02-15,perfumery,100.0
783,2017-02-15,pet_shop,109.99
784,2017-02-15,sports_leisure,213.8
785,2017-02-15,toys,99.80000000000001
786,2017-02-16,agro_industry_and_commerce,21.99
787,2017-02-16,auto,59.9
788,2017-02-16,baby,75.0
789,2017-02-16,bed_bath_table,569.76
790,2017-02-16,books_general_interest,116.0
791,2017-02-16,computers_accessories,493.8
792,2017-02-16,cool_stuff,219.99
793,2017-02-16,food,299.8
794,2017-02-16,furniture_decor,421.39
795,2017-02-16,garden_tools,326.79
796,2017-02-16,health_beauty,413.61
797,2017-02-16,home_confort,230.0
798,2017-02-16,housewares,732.59
799,2017-02-16,market_place,402.64
800,2017-02-16,office_furniture,86.96
801,2017-02-16,pet_shop,59.9
802,2017-02-16,sports_leisure,657.9
803,2017-02-16,telephony,189.69
804,2017-02-16,toys,194.8
805,2017-02-16,watches_gifts,239.0
806,2017-02-17,air_conditioning,877.9
807,2017-02-17,auto,448.98
808,2017-02-17,bed_bath_table,762.46
809,2017-02-17,cine_photo,59.0
810,2017-02-17,computers_accessories,135.8
811,2017-02-17,cool_stuff,179.86
812,2017-02-17,electronics,75.0
813,2017-02-17,fashion_bags_accessories,159.9
814,2017-02-17,food,27.5
815,2017-02-17,furniture_decor,736.67
816,2017-02-17,garden_tools,1221.99
817,2017-02-17,home_appliances,115.0
818,2017-02-17,housewares,509.5
819,2017-02-17,luggage_accessories,109.9
820,2017-02-17,perfumery,58.9
821,2017-02-17,small_appliances,549.88
822,2017-02-17,sports_leisure,69.74
823,2017-02-17,stationery,219.9
824,2017-02-17,telephony,205.88
825,2017-02-17,watches_gifts,199.0
826,2017-02-18,agro_industry_and_commerce,21.99
827,2017-02-18,air_conditioning,375.8
828,2017-02-18,auto,394.89
829,2017-02-18,baby,16.77
830,2017-02-18,bed_bath_table,582.77
831,2017-02-18,computers_accessories,276.5
832,2017-02-18,consoles_games,55.99
833,2017-02-18,construction_tools_construction,36.99
834,2017-02-18,construction_tools_safety,379.0
835,2017-02-18,cool_stuff,498.97
836,2017-02-18,fashion_male_clothing,199.9
837,2017-02-18,fixed_telephony,8.97
838,2017-02-18,furniture_decor,341.59000000000003
839,2017-02-18,garden_tools,991.49
840,2017-02-18,health_beauty,494.89
841,2017-02-18,home_appliances,32.9
842,2017-02-18,home_construction,373.8
843,2017-02-18,housewares,118.9
844,2017-02-18,market_place,74.9
845,2017-02-18,perfumery,197.9
846,2017-02-18,small_appliances,309.9
847,2017-02-18,sports_leisure,203.89000000000001
848,2017-02-18,telephony,221.87
849,2017-02-18,toys,938.78
850,2017-02-19,air_conditioning,602.7
851,2017-02-19,auto,464.70000000000005
852,2017-02-19,bed_bath_table,193.98
853,2017-02-19,computers_accessories,95.75999999999999
854,2017-02-19,consoles_games,99.9
855,2017-02-19,cool_stuff,75.99
856,2017-02-19,furniture_decor,373.29
857,2017-02-19,health_beauty,194.13
858,2017-02-19,housewares,139.9
859,2017-02-19,kitchen_dining_laundry_garden_furniture,110.0
860,2017-02-19,luggage_accessories,79.9
861,2017-02-19,market_place,39.9
862,2017-02-19,pet_shop,66.1
863,2017-02-19,sports_leisure,67.98
864,2017-02-19,telephony,227.38
865,2017-02-19,toys,414.89
866,2017-02-19,watches_gifts,318.33
867,2017-02-20,air_conditioning,187.9
868,2017-02-20,auto,249.66000000000003
869,2017-02-20,baby,59.9
870,2017-02-20,bed_bath_table,471.70000000000005
871,2017-02-20,computers_accessories,331.87
872,2017-02-20,consoles_games,343.4
873,2017-02-20,cool_stuff,598.4
874,2017-02-20,electronics,117.0
875,2017-02-20,fixed_telephony,32.99
876,2017-02-20,furniture_decor,567.7
877,2017-02-20,furniture_living_room,207.98
878,2017-02-20,garden_tools,1378.9
879,2017-02-20,health_beauty,980.13
880,2017-02-20,housewares,54.980000000000004
881,2017-02-20,market_place,77.08
882,2017-02-20,perfumery,219.9
883,2017-02-20,pet_shop,132.0
884,2017-02-20,sports_leisure,410.98
885,2017-02-20,tablets_printing_image,99.0
886,2017-02-20,telephony,207.65
887,2017-02-20,toys,178.49
888,2017-02-20,watches_gifts,139.9
889,2017-02-21,agro_industry_and_commerce,21.99
890,2017-02-21,auto,416.14
891,2017-02-21,bed_bath_table,500.89
892,2017-02-21,computers,3549.0
893,2017-02-21,computers_accessories,270.69
894,2017-02-21,electronics,169.0
895,2017-02-21,fashion_bags_accessories,44.9
896,2017-02-21,fixed_telephony,29.9
897,2017-02-21,furniture_decor,225.14
898,2017-02-21,garden_tools,100.0
899,2017-02-21,health_beauty,636.0
900,2017-02-21,housewares,96.9
901,2017-02-21,market_place,154.16
902,2017-02-21,pet_shop,244.8
903,2017-02-21,small_appliances,199.9
904,2017-02-21,sports_leisure,1029.7
905,2017-02-21,telephony,132.76
906,2017-02-21,toys,201.3
907,2017-02-22,air_conditioning,252.0
908,2017-02-22,auto,59.980000000000004
909,2017-02-22,bed_bath_table,499.59000000000003
910,2017-02-22,books_general_interest,230.0
911,2017-02-22,computers_accessories,86.80000000000001
912,2017-02-22,consoles_games,55.9
913,2017-02-22,cool_stuff,643.99
914,2017-02-22,fashion_bags_accessories,84.8
915,2017-02-22,food,15.32
916,2017-02-22,furniture_decor,838.01
917,2017-02-22,garden_tools,1217.8
918,2017-02-22,health_beauty,805.82
919,2017-02-22,housewares,19.9
920,2017-02-22,luggage_accessories,54.9
921,2017-02-22,market_place,77.08
922,2017-02-22,perfumery,129.9
923,2017-02-22,pet_shop,195.0
924,2017-02-22,sports_leisure,376.78
925,2017-02-22,telephony,14.9
926,2017-02-22,watches_gifts,242.26000000000002
927,2017-02-23,auto,356.8
928,2017-02-23,baby,790.0
929,2017-02-23,bed_bath_table,289.6
930,2017-02-23,computers_accessories,621.47
931,2017-02-23,consoles_games,46.0
932,2017-02-23,cool_stuff,159.89
933,2017-02-23,fashion_bags_accessories,59.0
934,2017-02-23,fixed_telephony,15.0
935,2017-02-23,furniture_decor,775.8
936,2017-02-23,furniture_living_room,913.92
937,2017-02-23,garden_tools,366.78
938,2017-02-23,health_beauty,442.67
939,2017-02-23,housewares,454.6
940,2017-02-23,luggage_accessories,79.9
941,2017-02-23,perfumery,64.99
942,2017-02-23,small_appliances,52.0
943,2017-02-23,sports_leisure,144.2
944,2017-02-23,stationery,68.99
945,2017-02-23,tablets_printing_image,99.0
946,2017-02-23,telephony,133.9
947,2017-02-23,toys,147.84
948,2017-02-24,auto,160.89
949,2017-02-24,baby,59.9
950,2017-02-24,bed_bath_table,782.4000000000001
951,2017-02-24,books_general_interest,47.6
952,2017-02-24,computers_accessories,443.95000000000005
953,2017-02-24,consoles_games,829.79
954,2017-02-24,cool_stuff,335.84000000000003
955,2017-02-24,electronics,42.0
956,2017-02-24,furniture_decor,470.42
957,2017-02-24,furniture_living_room,139.9
958,2017-02-24,garden_tools,181.53
959,2017-02-24,health_beauty,1006.39
960,2017-02-24,housewares,100.59
961,2017-02-24,luggage_accessories,99.99
962,2017-02-24,market_place,70.0
963,2017-02-24,perfumery,809.6999999999999
964,2017-02-24,pet_shop,109.99
965,2017-02-24,sports_leisure,488.38
966,2017-02-24,telephony,109.87
967,2017-02-24,toys,254.99
968,2017-02-24,watches_gifts,86.0
969,2017-02-25,auto,169.0
970,2017-02-25,baby,69.99
971,2017-02-25,bed_bath_table,419.0
972,2017-02-25,computers_accessories,30.0
973,2017-02-25,consoles_games,194.5
974,2017-02-25,cool_stuff,199.8
975,2017-02-25,fashion_male_clothing,110.9
976,2017-02-25,fixed_telephony,19.99
977,2017-02-25,food,18.99
978,2017-02-25,furniture_decor,958.29
979,2017-02-25,garden_tools,126.80000000000001
980,2017-02-25,health_beauty,262.99
981,2017-02-25,home_construction,134.9
982,2017-02-25,perfumery,20.9
983,2017-02-25,pet_shop,57.99
984,2017-02-25,sports_leisure,460.88
985,2017-02-25,telephony,73.97
986,2017-02-25,watches_gifts,134.9
987,2017-02-26,audio,19.0
988,2017-02-26,auto,1199.9
989,2017-02-26,bed_bath_table,179.8
990,2017-02-26,computers_accessories,20.0
991,2017-02-26,consoles_games,59.0
992,2017-02-26,fashio_female_clothing,115.0
993,2017-02-26,furniture_decor,891.89
994,2017-02-26,garden_tools,39.9
995,2017-02-26,health_beauty,264.89
996,2017-02-26,housewares,41.99
997,2017-02-26,industry_commerce_and_business,119.0
998,2017-02-26,musical_instruments,199.0
999,2017-02-26,small_appliances,190.0
1000,2017-02-26,sports_leisure,542.79
1001,2017-02-26,tablets_printing_image,198.0
1002,2017-02-26,telephony,305.95
1003,2017-02-26,watches_gifts,478.99
1004,2017-02-27,baby,20.0
1005,2017-02-27,bed_bath_table,856.37
1006,2017-02-27,computers_accessories,49.9
1007,2017-02-27,cool_stuff,69.99
1008,2017-02-27,electronics,63.2
1009,2017-02-27,fashion_bags_accessories,69.0
1010,2017-02-27,fixed_telephony,128.99
1011,2017-02-27,furniture_decor,608.66
1012,2017-02-27,furniture_living_room,329.9
1013,2017-02-27,garden_tools,399.6
1014,2017-02-27,health_beauty,19.99
1015,2017-02-27,housewares,59.9
1016,2017-02-27,kitchen_dining_laundry_garden_furniture,29.9
1017,2017-02-27,market_place,359.8
1018,2017-02-27,perfumery,99.9
1019,2017-02-27,pet_shop,89.99
1020,2017-02-27,sports_leisure,381.38
1021,2017-02-27,telephony,176.96
1022,2017-02-27,watches_gifts,1928.89
1023,2017-02-28,audio,45.0
1024,2017-02-28,auto,139.99
1025,2017-02-28,baby,179.99
1026,2017-02-28,bed_bath_table,545.3
1027,2017-02-28,computers_accessories,85.80000000000001
1028,2017-02-28,cool_stuff,1538.79
1029,2017-02-28,electronics,79.0
1030,2017-02-28,fixed_telephony,199.95000000000002
1031,2017-02-28,furniture_decor,293.35
1032,2017-02-28,health_beauty,19.99
1033,2017-02-28,home_confort,89.9
1034,2017-02-28,housewares,129.6
1035,2017-02-28,musical_instruments,38.86
1036,2017-02-28,office_furniture,1192.79
1037,2017-02-28,perfumery,489.79999999999995
1038,2017-02-28,pet_shop,249.5
1039,2017-02-28,small_appliances,2539.0
1040,2017-02-28,sports_leisure,492.18
1041,2017-02-28,toys,922.69
1042,2017-02-28,watches_gifts,960.38
1043,2017-03-01,art,9.0
1044,2017-03-01,auto,455.3
1045,2017-03-01,baby,219.99
1046,2017-03-01,bed_bath_table,1830.8600000000001
1047,2017-03-01,computers_accessories,409.95
1048,2017-03-01,consoles_games,389.0
1049,2017-03-01,cool_stuff,1160.37
1050,2017-03-01,drinks,169.9
1051,2017-03-01,fashion_male_clothing,64.9
1052,2017-03-01,fixed_telephony,327.96000000000004
1053,2017-03-01,furniture_decor,1017.9200000000001
1054,2017-03-01,garden_tools,128.8
1055,2017-03-01,health_beauty,633.62
1056,2017-03-01,home_appliances_2,13.9
1057,2017-03-01,housewares,90.99
1058,2017-03-01,industry_commerce_and_business,119.0
1059,2017-03-01,luggage_accessories,59.9
1060,2017-03-01,market_place,68.0
1061,2017-03-01,office_furniture,176.96
1062,2017-03-01,perfumery,489.69999999999993
1063,2017-03-01,pet_shop,110.0
1064,2017-03-01,small_appliances,81.0
1065,2017-03-01,sports_leisure,2980.29
1066,2017-03-01,stationery,229.9
1067,2017-03-01,telephony,110.96
1068,2017-03-01,toys,633.34
1069,2017-03-01,watches_gifts,159.9
1070,2017-03-02,air_conditioning,889.98
1071,2017-03-02,auto,283.79
1072,2017-03-02,bed_bath_table,318.6
1073,2017-03-02,books_general_interest,115.0
1074,2017-03-02,computers_accessories,62.9
1075,2017-03-02,consoles_games,59.0
1076,2017-03-02,construction_tools_construction,38.9
1077,2017-03-02,cool_stuff,588.9
1078,2017-03-02,electronics,65.7
1079,2017-03-02,fashion_bags_accessories,39.9
1080,2017-03-02,fixed_telephony,102.89000000000001
1081,2017-03-02,food,149.9
1082,2017-03-02,furniture_decor,1019.5500000000001
1083,2017-03-02,garden_tools,1449.8
1084,2017-03-02,health_beauty,634.1700000000001
1085,2017-03-02,housewares,453.4
1086,2017-03-02,luggage_accessories,59.9
1087,2017-03-02,perfumery,156.89000000000001
1088,2017-03-02,pet_shop,84.9
1089,2017-03-02,small_appliances,718.0
1090,2017-03-02,sports_leisure,3039.87
1091,2017-03-02,telephony,203.86
1092,2017-03-02,toys,89.9
1093,2017-03-02,watches_gifts,308.9
1094,2017-03-03,auto,24.49
1095,2017-03-03,bed_bath_table,612.27
1096,2017-03-03,books_general_interest,354.0
1097,2017-03-03,computers_accessories,1701.97
1098,2017-03-03,consoles_games,1085.1
1099,2017-03-03,cool_stuff,1221.79
1100,2017-03-03,electronics,169.0
1101,2017-03-03,fashion_bags_accessories,79.0
1102,2017-03-03,furniture_decor,774.89
1103,2017-03-03,garden_tools,1749.8799999999999
1104,2017-03-03,health_beauty,665.65
1105,2017-03-03,housewares,387.99
1106,2017-03-03,market_place,218.8
1107,2017-03-03,perfumery,199.99
1108,2017-03-03,pet_shop,798.0
1109,2017-03-03,small_appliances,977.0
1110,2017-03-03,sports_leisure,229.98
1111,2017-03-03,stationery,89.0
1112,2017-03-03,tablets_printing_image,99.0
1113,2017-03-03,telephony,63.989999999999995
1114,2017-03-03,toys,364.66
1115,2017-03-03,watches_gifts,328.0
1116,2017-03-04,auto,297.19
1117,2017-03-04,baby,158.9
1118,2017-03-04,bed_bath_table,561.6700000000001
1119,2017-03-04,computers_accessories,301.8
1120,2017-03-04,consoles_games,389.4
1121,2017-03-04,cool_stuff,449.0
1122,2017-03-04,electronics,55.0
1123,2017-03-04,fashion_bags_accessories,135.0
1124,2017-03-04,fashion_shoes,185.8
1125,2017-03-04,fashion_sport,39.9
1126,2017-03-04,furniture_decor,1131.85
1127,2017-03-04,health_beauty,451.78999999999996
1128,2017-03-04,home_appliances,77.9
1129,2017-03-04,housewares,380.98
1130,2017-03-04,industry_commerce_and_business,119.0
1131,2017-03-04,luggage_accessories,249.99
1132,2017-03-04,musical_instruments,490.0
1133,2017-03-04,perfumery,433.99
1134,2017-03-04,pet_shop,79.5
1135,2017-03-04,small_appliances,98.72
1136,2017-03-04,sports_leisure,485.69
1137,2017-03-04,stationery,79.9
1138,2017-03-04,telephony,39.99
1139,2017-03-04,toys,408.78
1140,2017-03-04,watches_gifts,1493.0
1141,2017-03-05,baby,87.95
1142,2017-03-05,bed_bath_table,649.39
1143,2017-03-05,books_general_interest,15.12
1144,2017-03-05,computers_accessories,146.5
1145,2017-03-05,cool_stuff,104.8
1146,2017-03-05,fashion_bags_accessories,394.4
1147,2017-03-05,furniture_decor,1308.51
1148,2017-03-05,garden_tools,177.44
1149,2017-03-05,health_beauty,775.89
1150,2017-03-05,housewares,328.88
1151,2017-03-05,luggage_accessories,109.9
1152,2017-03-05,market_place,184.8
1153,2017-03-05,musical_instruments,40.0
1154,2017-03-05,perfumery,129.9
1155,2017-03-05,sports_leisure,1093.8899999999999
1156,2017-03-05,stationery,468.0
1157,2017-03-05,telephony,78.86999999999999
1158,2017-03-05,toys,104.99
1159,2017-03-06,audio,144.9
1160,2017-03-06,auto,588.69
1161,2017-03-06,baby,298.64
1162,2017-03-06,bed_bath_table,535.49
1163,2017-03-06,books_general_interest,259.5
1164,2017-03-06,computers_accessories,264.4
1165,2017-03-06,consoles_games,59.0
1166,2017-03-06,cool_stuff,544.78
1167,2017-03-06,fashion_bags_accessories,219.6
1168,2017-03-06,fashion_underwear_beach,86.25
1169,2017-03-06,fixed_telephony,62.89
1170,2017-03-06,furniture_decor,1250.99
1171,2017-03-06,garden_tools,339.78999999999996
1172,2017-03-06,health_beauty,1008.5799999999999
1173,2017-03-06,home_confort,7.9
1174,2017-03-06,housewares,119.89
1175,2017-03-06,market_place,238.9
1176,2017-03-06,music,27.99
1177,2017-03-06,office_furniture,638.5
1178,2017-03-06,perfumery,398.79999999999995
1179,2017-03-06,pet_shop,184.49
1180,2017-03-06,sports_leisure,130.79
1181,2017-03-06,telephony,128.82999999999998
1182,2017-03-06,toys,427.76
1183,2017-03-06,watches_gifts,94.0
1184,2017-03-07,air_conditioning,794.98
1185,2017-03-07,audio,45.0
1186,2017-03-07,auto,567.29
1187,2017-03-07,bed_bath_table,1249.47
1188,2017-03-07,books_general_interest,27.12
1189,2017-03-07,computers_accessories,689.7
1190,2017-03-07,consoles_games,249.89
1191,2017-03-07,cool_stuff,403.89
1192,2017-03-07,electronics,338.0
1193,2017-03-07,fashion_shoes,62.8
1194,2017-03-07,food,18.99
1195,2017-03-07,furniture_decor,432.54
1196,2017-03-07,furniture_living_room,172.89
1197,2017-03-07,garden_tools,190.6
1198,2017-03-07,health_beauty,642.85
1199,2017-03-07,home_appliances,27.0
1200,2017-03-07,home_construction,91.08
1201,2017-03-07,housewares,606.2
1202,2017-03-07,luggage_accessories,119.8
1203,2017-03-07,market_place,312.8
1204,2017-03-07,office_furniture,419.97
1205,2017-03-07,perfumery,979.6999999999999
1206,2017-03-07,small_appliances,109.9
1207,2017-03-07,sports_leisure,209.88
1208,2017-03-07,stationery,542.9
1209,2017-03-07,telephony,96.97
1210,2017-03-07,toys,1239.8700000000001
1211,2017-03-07,watches_gifts,746.54
1212,2017-03-08,audio,59.0
1213,2017-03-08,auto,374.59000000000003
1214,2017-03-08,bed_bath_table,809.66
1215,2017-03-08,books_general_interest,21.32
1216,2017-03-08,computers_accessories,4371.389999999999
1217,2017-03-08,consoles_games,689.89
1218,2017-03-08,cool_stuff,1345.58
1219,2017-03-08,fashion_bags_accessories,183.9
1220,2017-03-08,food,299.8
1221,2017-03-08,furniture_decor,384.85
1222,2017-03-08,garden_tools,317.89
1223,2017-03-08,health_beauty,286.79
1224,2017-03-08,housewares,505.44
1225,2017-03-08,kitchen_dining_laundry_garden_furniture,48.0
1226,2017-03-08,luggage_accessories,59.9
